137	10214.512319444444
257	10248.369768518518
111	10320.371907407407
285	10307.821557870371
96	10236.154766203703
116	10294.415145833334
73	10286.570666666667
221	10221.225287037036
235	10296.942340277777
164	10294.00782638889
281	10199.08199074074
182	10228.908819444445
129	10222.744773148148
45	10196.900122685185
131	10227.796652777777
230	10190.80488425926
126	10276.868141203704
231	10264.7839375
280	10320.625034722223
288	10285.35807175926
152	10270.490296296297
217	10290.163805555556
79	10315.646180555555
75	10232.077662037036
245	10283.723300925927
282	10200.836858796296
78	10180.950284722223
118	10131.773638888888
283	10177.060983796297
171	10312.903152777777
107	10315.562273148147
226	10230.209638888888
306	10144.728027777777
173	10156.912270833334
185	10225.99312037037
150	10170.683939814815
274	10172.988627314815
188	10128.178062500001
48	10178.643310185185
311	10241.243439814816
165	10179.698740740741
208	10221.1659375
2	10288.127129629629
205	10281.072400462963
248	10237.683340277777
93	10285.947224537038
159	10309.0504375
146	10317.801539351853
29	10217.844025462962
156	10279.930400462963
37	10195.915615740741
141	10264.545849537037
195	10287.674206018519
108	10183.797273148148
47	10178.705324074073
255	10222.415847222223
89	10178.902854166667
140	10173.770706018518
190	10318.373409722222
24	10130.8834375
17	10245.964664351852
313	10312.826305555554
53	10178.740046296296
124	10305.292918981482
149	10225.843585648148
176	10255.18644212963
106	10269.152282407407
312	10320.713587962962
175	10151.712319444445
153	10201.056025462964
220	10199.0589375
143	10282.496541666667
199	10228.968914351852
202	10182.026662037037
277	10179.907731481482
206	10279.862206018519
76	10197.817939814815
314	10160.778009259258
136	10217.798458333333
179	10325.827138888888
4	10324.119106481481
304	10242.68600925926
3	10292.099229166666
227	10197.01137962963
252	10317.774592592592
212	10177.12887037037
310	10178.663087962963
35	10132.629372685185
147	10249.932009259259
105	10291.834002314814
34	10284.754907407407
71	10225.432962962963
51	10225.681414351853
204	10329.73355787037
315	10194.141150462963
31	10203.102229166667
316	10195.072208333333
103	10190.06536574074
318	10237.187773148149
30	10228.764555555555
120	10295.031685185186
46	10227.028726851851
289	10148.037305555556
209	10226.33324537037
261	10306.200493055556
88	10312.938710648148
9	10265.738284722222
247	10336.734900462963
321	10178.712849537038
266	10327.057439814815
74	10281.637412037036
238	10226.580738425926
319	10266.14124537037
323	10170.599291666666
67	10131.709229166667
211	10178.896240740742
98	10190.9605625
12	10184.726719907409
40	10289.836127314815
258	10251.16938425926
228	10293.846805555555
325	10318.05132638889
320	10240.176381944444
326	10183.760891203703
327	10279.498638888888
183	10325.825516203704
328	10319.046055555556
322	10269.840932870371
330	10145.220990740741
27	10318.788122685184
331	10152.739280092592
332	10324.13280787037
329	10320.096645833333
86	10180.216162037037
139	10179.842953703705
300	10134.840997685185
163	10315.0475625
333	10313.024905092592
334	10332.969298611111
39	10317.13636574074
324	10191.846356481483
132	10315.728388888889
336	10159.252194444445
335	10319.06437962963
169	10316.44945138889
338	10178.68650462963
339	10312.917305555557
309	10154.749916666666
342	10130.246708333334
340	10242.9564375
317	10317.670689814815
341	10309.699849537037
343	10143.599412037038
344	10287.20294212963
345	10242.775819444443
346	10231.58425925926
347	10204.332347222222
273	10315.893465277777
55	10164.077770833333
349	10179.008078703704
348	10260.690155092592
354	10315.762090277778
351	10215.066939814815
358	10329.152993055555
352	10234.842395833333
360	10189.30204861111
363	10318.277034722221
355	10179.239673611111
362	10243.282972222221
357	10173.056229166667
356	10317.202821759258
361	10178.721078703704
365	10316.01981712963
350	10212.353391203704
367	10146.874638888889
368	10298.421210648148
371	10183.402511574073
373	10151.728020833334
370	10178.648217592592
374	10233.38867824074
372	10148.955791666667
337	10131.716314814816
378	10299.94513425926
366	10287.708125
377	10315.954280092592
375	10261.829442129629
359	10259.877594907408
379	10305.653363425927
380	10248.616800925925
381	10332.148768518518
385	10254.904842592592
382	10146.197520833333
387	10260.22674537037
364	10138.096409722222
369	10294.31124537037
388	10259.733402777778
386	10158.04569675926
389	10257.842400462963
383	10314.734087962963
390	10181.64605787037
393	10308.335620370372
392	10312.948113425926
376	10178.865287037037
394	10217.836050925926
391	10155.090243055556
398	10137.236553240742
397	10267.945678240741
399	10213.867900462963
396	10238.963805555555
401	10312.888111111111
402	10141.980532407408
384	10315.758141203703
395	10253.90436111111
353	10317.159652777778
403	10182.749368055554
405	10249.408349537036
400	10250.885550925927
406	10226.780976851851
407	10296.427814814815
409	10198.563645833334
404	10213.08523611111
413	10184.833872685185
416	10299.893460648149
408	10297.222164351851
410	10285.034798611112
411	10329.682560185185
417	10241.652886574073
412	10181.916393518519
420	10316.633967592592
422	10171.543219907408
425	10293.248358796296
419	10178.653939814814
415	10178.701268518518
423	10317.077895833334
429	10212.813724537036
428	10315.35519212963
427	10181.72636574074
418	10315.772833333333
424	10195.133527777778
432	10294.17220138889
421	10326.870726851852
435	10284.766814814815
433	10191.96462962963
426	10178.753997685184
436	10275.131106481482
430	10153.08205787037
434	10263.019983796297
437	10194.789587962963
438	10183.66363888889
431	10190.637050925927
442	10224.429407407406
440	10319.119902777778
445	10314.33076388889
447	10171.945548611111
449	10188.89487037037
450	10302.739724537038
446	10182.727145833333
439	10218.677685185185
451	10173.759032407406
452	10253.555453703704
454	10295.069902777777
453	10291.620118055556
414	10243.0479375
455	10295.159217592593
444	10319.825136574074
448	10322.78769675926
457	10214.363974537036
456	10254.709803240741
458	10286.324439814814
462	10258.863087962962
459	10180.154666666667
460	10218.889782407408
461	10247.176143518518
467	10179.776256944444
468	10130.759162037037
466	10304.226645833334
472	10294.310032407408
465	10226.059763888888
463	10276.642847222221
471	10298.935939814815
474	10283.395349537037
469	10179.51819212963
464	10166.14736574074
476	10224.139118055555
478	10293.939810185186
473	10163.85975925926
470	10175.777666666667
480	10314.91395138889
441	10312.917314814815
479	10306.908574074074
484	10284.36285185185
486	10183.740354166666
487	10269.651201388888
482	10273.656259259258
481	10252.65004861111
492	10184.834756944445
493	10233.014030092592
490	10132.27333564815
489	10317.502222222221
483	10304.038520833334
496	10139.72062962963
494	10179.875953703704
495	10285.146099537036
477	10138.214395833333
497	10176.422386574075
488	10316.66018287037
498	10210.126877314815
499	10307.87174537037
491	10314.685349537038
500	10316.280229166667
502	10228.040675925926
503	10301.179601851853
504	10291.745701388889
505	10291.595960648148
506	10265.697391203705
443	10225.755761574073
507	10300.528858796297
514	10284.512337962962
508	10228.881136574075
511	10300.983949074074
515	10273.840574074075
512	10284.571280092592
513	10243.788152777777
475	10319.359210648148
523	10228.040379629629
518	10148.425104166667
509	10226.753766203703
516	10315.864131944445
510	10273.933599537037
524	10239.8575625
501	10229.924618055555
525	10197.762606481481
521	10251.689078703703
520	10245.025303240742
519	10247.60405787037
528	10278.222212962963
532	10294.595719907407
530	10301.058446759258
531	10266.773476851851
529	10214.533046296297
517	10291.979115740742
527	10178.893791666667
485	10312.98396064815
533	10305.172328703704
535	10180.773627314815
536	10212.445956018519
526	10250.954833333333
537	10254.994050925927
534	10159.81683564815
541	10245.944469907408
538	10154.056611111111
542	10260.803740740741
545	10223.237622685185
539	10182.736717592592
547	10315.774127314815
543	10272.58705324074
548	10316.452958333333
546	10244.689194444443
522	10150.014074074074
551	10332.958076388888
544	10240.693238425925
553	10184.596136574075
552	10176.184296296296
540	10210.157092592592
554	10165.362358796296
550	10224.837405092592
556	10209.9101875
559	10312.910997685185
560	10184.9235625
561	10319.972708333333
563	10191.05742824074
566	10204.297659722222
557	10226.656298611111
558	10178.660675925925
564	10286.209645833333
565	10312.936805555555
573	10252.829101851852
549	10204.544094907407
567	10213.275847222223
569	10189.885219907408
562	10175.88299074074
576	10267.676328703703
577	10279.696525462963
579	10196.207550925925
574	10315.735435185186
555	10207.188256944444
572	10178.8160625
575	10163.749997685185
584	10252.057965277778
588	10301.259895833333
587	10334.161953703704
568	10160.967719907407
586	10232.257881944444
585	10315.801872685184
582	10219.474194444445
591	10312.945416666667
581	10181.050851851853
592	10270.417171296296
580	10232.936136574075
590	10178.697375
593	10257.25762962963
583	10178.061
596	10226.152506944445
570	10199.799363425926
599	10196.214724537038
589	10223.98962962963
594	10152.884425925926
597	10131.28082175926
578	10303.214340277778
601	10142.946
602	10285.16819212963
600	10283.018444444444
605	10193.124548611111
603	10323.575180555556
595	10271.466175925927
606	10264.331395833333
608	10189.895537037037
607	10230.09194212963
610	10285.923064814815
611	10319.864972222222
617	10229.045136574074
618	10316.08019212963
614	10178.994069444445
609	10264.99944675926
615	10178.806351851852
616	10315.102136574074
620	10300.786516203703
571	10224.01623148148
619	10254.09930787037
613	10315.131368055556
622	10215.92961574074
621	10270.909652777778
604	10227.642023148148
624	10295.456740740741
612	10131.077060185185
627	10179.758256944444
623	10312.89943287037
628	10194.179743055554
625	10322.868872685185
629	10186.544553240741
633	10148.552335648148
632	10178.9258125
631	10283.162775462963
634	10275.111652777778
639	10315.307041666667
630	10251.59744212963
642	10311.495530092592
637	10218.798574074073
640	10265.819064814816
626	10254.312337962963
643	10327.44274074074
598	10262.862069444443
638	10146.940675925925
635	10172.212895833334
644	10290.245324074074
636	10317.698238425925
645	10324.709768518518
648	10235.529606481481
647	10147.305351851852
650	10316.95794675926
651	10184.850481481482
654	10290.89961111111
653	10305.458291666666
655	10322.763546296295
649	10317.599523148148
658	10129.02492824074
656	10327.768006944443
660	10327.039087962963
659	10316.190854166665
646	10283.900722222223
663	10295.062479166667
664	10160.02612037037
657	10234.264025462962
665	10238.612800925926
666	10190.771939814815
661	10298.928446759259
662	10191.790483796296
667	10312.905620370371
641	10177.896449074075
668	10284.538777777778
673	10286.891875
671	10215.016865740741
669	10327.277342592592
676	10332.01911111111
674	10275.036666666667
652	10214.89904861111
677	10284.23576388889
682	10283.824199074073
679	10236.73562962963
684	10164.027273148147
685	10178.827784722222
683	10338.956194444445
691	10133.602888888889
672	10182.745712962964
692	10149.917493055555
690	10198.841418981481
689	10170.186986111112
686	10179.937020833333
693	10259.613777777777
688	10233.260252314814
697	10215.538719907407
698	10258.888210648149
670	10161.752300925926
694	10135.765400462964
680	10150.734236111111
705	10225.699905092592
701	10317.674537037037
699	10304.271849537037
704	10317.109951388888
707	10276.554152777777
700	10237.201858796296
687	10239.030898148148
695	10287.108645833334
675	10295.020914351851
708	10296.765451388888
709	10183.436252314816
711	10268.124259259259
710	10224.271368055555
712	10138.276180555555
715	10138.477680555556
713	10287.989090277777
716	10182.830599537036
681	10247.799550925927
678	10179.917152777778
719	10261.342395833333
702	10251.94075462963
721	10152.211168981481
714	10333.074430555554
717	10239.588627314815
718	10224.87981712963
696	10259.310291666667
722	10315.757983796295
724	10228.680712962963
727	10228.155337962964
725	10140.117166666667
706	10196.728872685186
720	10315.547333333334
729	10338.96458564815
726	10301.343509259259
728	10178.741472222222
703	10130.125629629629
738	10294.40074537037
736	10170.245196759259
734	10312.791780092592
730	10188.77811574074
743	10199.975719907408
742	10199.88336574074
737	10235.128768518518
733	10179.890914351852
745	10186.615960648149
740	10179.665344907407
735	10146.974881944443
747	10286.052784722222
723	10190.962412037037
739	10265.420092592592
749	10208.48306712963
748	10178.879391203704
746	10243.931622685186
731	10256.781592592593
750	10178.775090277777
741	10316.788560185185
751	10323.11844212963
756	10128.110587962963
757	10283.149090277777
752	10314.911469907407
758	10273.114606481482
732	10215.162861111112
762	10170.363856481483
744	10198.749638888889
754	10178.841229166666
753	10317.149655092593
763	10172.70679861111
764	10146.393648148149
767	10317.858543981481
769	10247.966699074073
755	10214.930875
771	10248.198497685185
768	10265.551537037036
773	10284.029201388888
765	10189.199069444445
772	10260.106958333334
766	10316.08938888889
774	10284.244305555556
760	10161.542270833334
761	10141.094391203704
777	10138.661613425926
759	10187.81400462963
776	10333.188043981481
780	10316.711576388889
779	10151.202208333332
778	10317.090078703703
782	10318.283835648148
786	10218.099340277779
784	10316.987425925927
770	10144.36025925926
788	10195.265949074073
789	10189.031689814814
790	10309.448087962963
787	10289.119858796295
783	10235.262550925925
785	10178.6959375
794	10312.916685185186
781	10180.951488425926
796	10337.339175925925
795	10221.415277777778
793	10128.525555555556
798	10178.753909722222
791	10178.799210648147
802	10138.726259259258
800	10273.689560185185
804	10178.774314814815
803	10185.826407407407
775	10312.882002314815
792	10161.002127314814
799	10176.55087037037
805	10239.244219907408
806	10212.840206018518
807	10335.341930555554
797	10178.698835648147
801	10304.780659722222
809	10312.929543981481
815	10256.029534722222
817	10125.1841875
821	10124.926087962964
818	10322.690872685185
814	10247.81894675926
812	10157.702659722221
823	10167.123664351851
825	10306.833983796298
827	10302.84879398148
829	10301.708400462963
811	10259.000155092592
830	10327.487354166666
826	10251.04944212963
831	10316.60632175926
819	10227.837787037037
828	10332.820199074074
808	10230.90138425926
835	10312.901537037036
833	10252.730581018519
836	10251.783562499999
816	10320.735944444445
838	10314.060414351852
839	10136.026895833333
840	10314.932046296295
832	10280.78560648148
810	10294.884696759258
844	10154.939534722222
843	10178.797349537037
834	10310.908090277779
846	10230.902972222222
837	10135.67454861111
813	10228.617784722222
842	10315.027013888888
847	10172.548782407406
848	10266.74019212963
822	10312.949775462963
852	10312.933131944445
851	10294.192537037037
849	10181.665027777777
854	10217.755560185185
850	10222.167766203704
858	10192.57151851852
853	10177.838212962963
855	10183.166291666666
824	10150.706840277779
845	10247.797523148149
841	10290.131497685185
859	10252.037752314814
862	10177.138900462964
856	10318.166391203704
820	10277.258777777777
863	10292.702282407408
860	10293.996460648148
857	10224.91431712963
864	10280.99724537037
865	10187.693671296296
868	10151.753050925927
867	10186.097891203703
861	10199.940398148148
870	10277.565388888888
871	10280.014736111112
875	10144.285745370371
876	10178.569435185185
872	10283.33049537037
866	10315.060391203704
877	10216.180974537037
873	10317.0453125
880	10306.207655092592
878	10195.26819212963
869	10237.18316435185
881	10168.39287962963
879	10275.019124999999
883	10331.43519675926
882	10183.75298611111
884	10148.84287037037
886	10139.279150462964
885	10251.337268518519
889	10187.287875
874	10285.104863425926
892	10261.696613425926
890	10218.61917824074
893	10125.345379629629
887	10201.167805555555
891	10300.901891203703
894	10281.331613425926
896	10268.750833333334
897	10187.502194444445
901	10153.433435185185
899	10232.89623611111
903	10328.875557870371
904	10182.126113425926
907	10239.833398148148
905	10242.871143518518
902	10178.997493055555
898	10281.190145833334
895	10178.681027777777
906	10178.6513125
900	10160.111604166666
908	10181.978212962964
916	10194.97685648148
911	10333.817636574073
912	10138.504590277778
914	10267.637668981482
918	10323.938516203703
919	10221.128962962963
921	10227.025650462963
910	10226.24544675926
913	10259.515407407407
915	10312.86081712963
922	10317.7505
923	10189.68144675926
928	10196.029560185185
927	10175.863562499999
924	10281.214226851853
929	10189.059115740742
931	10312.93098148148
917	10218.888770833333
932	10315.669745370371
909	10323.153268518518
934	10315.028238425926
933	10126.413409722223
935	10236.9533125
938	10316.616275462964
940	10284.081541666666
888	10177.840206018518
925	10239.597314814815
942	10315.778756944444
937	10147.878574074073
926	10284.48310648148
943	10255.052488425927
939	10188.217388888888
936	10264.274430555555
930	10179.807664351853
920	10234.028594907408
941	10127.882108796297
